"[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)",70+
2.33673469387755,0.991658464258722,0.346894662976536,0.186304085940936,0.226328600729838,0.793709161643308,1.56677722951305,1.23834703702209,0.974155790117842,0.570540583304132,0.311527531781412,0.387375848829279,0.398389960956843,0.200698958046871,0.180455904888929
0.94051069961583,8.75789473684211,1.7268761761073,0.373088197426449,0.221318312088564,1.00902117865903,1.78837702609881,1.62576710718909,1.4256074747364,0.454243509827119,0.713585230993691,0.363900853542094,0.248990253493967,0.114361085737669,0.298835627865142
0.332577646550401,1.74564133934725,11.6517857142857,1.92407735883896,0.377299888253496,0.662514933569093,1.06875579756295,0.993699446996639,1.83475733216106,0.906967978738636,0.498572025633881,0.22787035512551,0.136586647540256,0.129974834160757,0.286141745114039
0.191737113459309,0.404849584705024,2.06543197842689,11.7777777777778,2.47923304655835,1.24521847564494,0.833883126357211,0.736643433495675,1.68539337134138,1.8944244285607,0.60751576649154,0.910232844641376,0.17346366400279,0.0876899587597726,0.292700063973945
0.237873597506405,0.245257633922282,0.413616677161406,2.53186385767234,3.77777777777778,2.15604310690853,1.29459055307256,1.17947881202599,1.08384379698027,1.72587247033892,1.09719790452676,0.547144410647141,0.329952640263434,0.214485304511952,0.325160378105569
0.752978773523412,1.0092993758409,0.655573779040385,1.14784458809192,1.946130583576,3.08450704225352,2.54583197842067,1.71675660548959,1.66990199704691,1.33512477063534,1.4844218328998,1.09512893588314,0.595883931187814,0.359730485821291,0.552044446337523
1.26037221417358,1.51687234593331,0.89675666909107,0.651797889496371,0.990871187805703,2.1587381479837,3.47826086956522,2.53855099613465,2.69299894264632,1.6575791189168,1.34920163492041,0.887081547627367,0.570644772736225,0.49388477902257,0.548281052860285
0.872551741574909,1.20782922976057,0.730311990226214,0.504338749218236,0.790737183960188,1.27507639861996,2.22353076859579,2.58620689655172,2.53499144809269,1.70029385296234,1.13294742731352,0.717215553570736,0.653346101531756,0.499166330521483,0.430184484126739
0.689612612435999,1.06408207140926,1.35475254007994,1.15929578251943,0.730023219408776,1.24608142847661,2.36985292062272,2.54685639456441,3.54411764705882,1.91190710535998,1.42468945273879,0.679006002204499,0.535180867472656,0.536598413535935,0.753261200069587
0.451236047596979,0.378795104991303,0.748193208031711,1.45583020229028,1.29873081082163,1.11305790388608,1.62967102054918,1.90850107610056,2.13602953000784,2.46268656716418,1.87022941401515,0.781942503075382,0.472550006754048,0.367454348072486,0.749746256863935
0.283494276417301,0.684687022525072,0.473238784753215,0.537182194662607,0.950005299925958,1.42391430802408,1.52627626517708,1.46321720198543,1.83143407615947,2.15191691476735,2.12698412698413,1.0597763669766,0.658904935191755,0.459236611982613,0.97042086397189
0.404065744248714,0.400221992163916,0.247920183265011,0.922546339356684,0.543018539570264,1.20410235708924,1.1502479529466,1.06174535927806,1.0004982340175,1.03128112237737,1.21474707558451,1.09090909090909,0.703972844131996,0.599319883445924,0.652235910641083
0.522511933259912,0.34432500082947,0.186853241098524,0.221061207408168,0.411749075716581,0.823812090115571,0.930383718232364,1.21613646600634,0.991543169033458,0.783643176342416,0.949648150591547,0.885165016039802,1.12307692307692,0.884136255200016,1.22590161410916
0.290602294364117,0.174594505941302,0.196298850056475,0.123372959178772,0.29549127402412,0.549047381862636,0.888971819124366,1.02577092391156,1.09755558941375,0.672728871951128,0.730705816414816,0.831942124251114,0.976079728795851,1.17241379310345,1.176547039917
0.105651353635441,0.184473812943359,0.174738962199083,0.166511019654829,0.18113183450588,0.340687871513061,0.399039269792332,0.357445546108414,0.622978109294636,0.555010282879581,0.624332916057718,0.366091109211949,0.547232343129572,0.475728689109515,1.75
